"seller_id","warehouse_id","model","myntra_sku_code","seller_sku_code","style_id","sku_id","brand","order_created_date","inscanned_on","fmpu_date","order_delivered_date","return_created_date","refunded_date","order_rto_date","is_refunded","exchange_id","order_id","order_group_id","order_line_id","seller_order_id","type","status","store_packet_id","seller_packet_id_fk","quantity","return_id","return_mode","return_reason","return_status","forward_tracking_number","return_tracking_number","master_bag_id","lmdo_status","lmdo_last_modified_on","gatepass_id","gatepass_status","gatepass_type","gatepass_lastmodified"
"36387","58640","PPMP","ANRCKRTA115296677","RUS_ICH_DOBBY_BEIGE_L","36084504","115296677","Anouk Rustic","2025-08-14",,,,"1970-01-01",,"2025-08-21",,,"8616656351","5563654347","10616581717","ee02d667-fdb3-490f-924a-a72fa7d4c1aa","RTO",,"8616656351",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296561","RUS_KURTA_GREY_M","36084481","115296561","Anouk Rustic","2025-08-14",,,,"1970-01-01",,"2025-08-21",,,"8617238956","5564022029","10617164296","41287f13-1f68-4a59-b9ba-efb30dc2aaf5","RTO",,"8617238956",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296638","RUS_MAGIC_IKKAT_NAVY_XL","36084496","115296638","Anouk Rustic","2025-08-20",,,,"1970-01-01",,"2025-08-28",,,"8624607799","5568418317","10624532740","a47e852f-d07d-4ea6-98fd-783d3fe83680","RTO",,"8624607799",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296660","RUS_ICH_DIAMOND_CORAL_S","36084501","115296660","Anouk Rustic","2025-08-21",,,"2025-08-27","2025-08-28","2025-08-28",,"1","8636047808","8626418430","5569547921","10626343317","c85dfb1a-abf4-468d-96bc-ca2e7cef9c13","Return","Ret Delivered","8626418430",,"1","100073617223","OPEN_BOX_PICKUP","Size is too Small","DLS",,"MYER1042475457",,,"2025-09-08 17:21:21.000",,,,
"36387","58640","PPMP","ANRCKRTA115296576","RUS_KURTA_STR_PINK_M","36084484","115296576","Anouk Rustic","2025-08-16",,,,"1970-01-01",,"2025-08-23",,,"8619912274","5565581558","10619837480","fbe0a4c1-8111-41d6-a0d6-20c111d4144c","RTO",,"8619912274",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296577","RUS_KURTA_STR_PINK_L","36084484","115296577","Anouk Rustic","2025-08-12",,,"2025-08-15","2025-08-23","2025-08-24",,"1",,"8613530816","5561766136","10613456375","a2b5df85-6884-4bfd-9024-e3ae14a5f2cd","Return","Ret Delivered","8613530816",,"1","100072430935","OPEN_BOX_PICKUP","I did not like the fit","DLS",,"MYER1042193222",,,"2025-08-29 16:25:55.000",,,,
"36387","58640","PPMP","ANRCKRTA115296620","RUS_SK_Shatranj_Quirky_White_S","36084493","115296620","Anouk Rustic","2025-08-29","2025-08-30",,,"1970-01-01",,"2025-08-30",,,"8637950324","5576623529","10637874852","0b6d3f00-380b-4f00-8441-e9cdb0a2ecdf","RTO","Delivered","8637950324",,"1",,,,,"MYEC1062488984",,,,"2025-09-04 16:46:48.000",,,,
"36387","58640","PPMP","ANRCKRTA115296578","RUS_KURTA_STR_PINK_XL","36084484","115296578","Anouk Rustic","2025-08-25",,,,"1970-01-01",,"2025-08-29",,,"8632605814","5573247597","10632530465","a1f0523a-0447-4c46-b6c5-d94cdd8e6608","RTO",,"8632605814",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296666","RUS_ICH_DIAMOND_NAVY BLUE_M","36084502","115296666","Anouk Rustic","2025-08-25",,,,"1970-01-01",,"2025-08-31",,,"8632527554","5573198425","10632452206","d1e87ceb-2161-4805-87a4-7d8f3f248066","RTO",,"9759117286",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296633","RUS_SK_Shatranj_Eygpt_Black_XL","36084495","115296633","Anouk Rustic","2025-08-12",,,"2025-08-17","2025-08-17","2025-08-24",,"1",,"8614171269","5562168991","10614096805","f1e9456f-c443-482a-9ccb-cf94888a1132","Return","Ret Delivered","8614171269",,"1","100070766100","OPEN_BOX_PICKUP","Size too small","DLS",,"MYER1041808435",,,"2025-08-30 15:59:59.000",,,,
"36387","58640","PPMP","ANRCKRTA115297523","RUS_KURTA_PURPLE_L","36084938","115297523","Anouk Rustic","2025-08-11",,,"2025-08-16","2025-08-16","2025-08-17",,"1",,"8612349920","5561064141","10612275529","bd671026-ddab-4b54-9f53-ddaa55f45101","Return","Ret Delivered","8612349920",,"1","100070572553","OPEN_BOX_PICKUP","Size too small","DLS",,"MYER1041763333",,,"2025-09-03 17:44:36.000",,,,
"36387","58640","PPMP","ANRCKRTA115296686","RUS_ICH_CHECKS_GREY_M","36084506","115296686","Anouk Rustic","2025-08-14",,,,"1970-01-01",,"2025-08-21",,,"8617236814","5564020780","10617162154","a8291e54-d125-45a9-a934-954f11fbd654","RTO",,"8617236814",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296606","RUS_KURTA_STR_YELLOW_M","36084490","115296606","Anouk Rustic","2025-08-22",,,,"1970-01-01",,"2025-08-29",,,"8629002878","5571048566","10628927703","ed02c1dc-85fe-461c-9d82-69931d116606","RTO",,"8629002878",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296678","RUS_ICH_DOBBY_BEIGE_XL","36084504","115296678","Anouk Rustic","2025-08-11",,,"2025-08-16","2025-08-18","2025-08-18",,"1",,"8612412644","5561102552","10612338253","98da66c0-f0fe-4679-adf0-19c96115e3fe","Return","Ret Delivered","8612412644",,"1","100070948354","OPEN_BOX_PICKUP","Size too big","DLS",,"MYER1041849912",,,"2025-08-28 18:17:13.000",,,,
"36387","58640","PPMP","ANRCKRTA115296583","RUS_KURTA_BEIGE_XL","36084485","115296583","Anouk Rustic","2025-08-17",,,,"1970-01-01",,"2025-08-22",,,"8620871931","5566136212","10620797111","452216d5-b5cf-42fe-8130-ea0c4ab843d3","RTO",,"8620871931",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296638","RUS_MAGIC_IKKAT_NAVY_XL","36084496","115296638","Anouk Rustic","2025-08-18",,,"2025-08-23","2025-08-23","2025-08-24",,"1",,"8622528859","5567123099","10622453918","a3290940-44b1-4b4e-9ca3-db2fdca5f709","Return","Ret Delivered","8622528859",,"1","100072407197","OPEN_BOX_PICKUP","Size too big","DLS",,"MYER1042188793",,,"2025-08-28 18:17:13.000",,,,
"36387","58640","PPMP","ANRCKRTA115296651","RUS_SK_Shatranj_Quirky_Red_M","36084499","115296651","Anouk Rustic","2025-08-23",,,,"1970-01-01",,"2025-08-29",,,"8629536941","5571378249","10629461728","6a04558a-dfb6-43aa-a911-ee6bd8ac3da5","RTO",,"8629536941",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296560","RUS_KURTA_GREY_S","36084481","115296560","Anouk Rustic","2025-08-17",,,,"1970-01-01",,"2025-08-22",,,"8621104869","5566275923","10621030047","a0867c79-9a28-42b6-b0e8-f510de54dccf","RTO",,"8621104869",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296675","RUS_ICH_DOBBY_BEIGE_S","36084504","115296675","Anouk Rustic","2025-08-17",,,,"1970-01-01",,"2025-08-25",,,"8620415492","5565860810","10620340676","ad8ac289-9ce2-44b8-a55e-40de416e0ba1","RTO",,"8620415492",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296677","RUS_ICH_DOBBY_BEIGE_L","36084504","115296677","Anouk Rustic","2025-08-25",,,,"1970-01-01",,"2025-08-29",,,"8632501881","5573182197","10632426532","964e71cd-feac-4311-b1d2-00bc90434cbe","RTO",,"8632501881",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296656","RUS_KURTA_NAVY_M","36084500","115296656","Anouk Rustic","2025-08-13",,,,"1970-01-01",,"2025-08-20",,,"8615242405","5562801289","10615167863","9a76488e-b747-46b9-9eb2-399fe0c78d83","RTO",,"8615242405",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296650","RUS_MAGIC_IKKAT_RED_XXL","36084498","115296650","Anouk Rustic","2025-08-19",,,"2025-08-23","2025-08-25","2025-08-27",,"1",,"8623242501","5567558194","10623167501","04e890a6-ad47-40c0-954c-765d7ba06539","Return","Ret Delivered","8623242501",,"1","100072998060","OPEN_BOX_PICKUP","Size too small","DLS",,"5965274725491",,,"2025-11-04 15:20:14.000",,,,
"36387","58640","PPMP","ANRCKRTA115296667","RUS_ICH_DIAMOND_NAVY BLUE_L","36084502","115296667","Anouk Rustic","2025-08-24",,,"2025-08-31","2025-08-31","2025-09-02",,"1",,"8631411226","5572531034","10631335925","093fc181-fc42-48d6-bcb2-1bd78f1f3a20","Return","Ret Delivered","8631411226",,"1","100074377083","OPEN_BOX_PICKUP","I do not need it anymore","DLS",,"MYER1042654283",,,"2025-09-09 17:28:24.000",,,,
"36387","58640","PPMP","ANRCKRTA115296677","RUS_ICH_DOBBY_BEIGE_L","36084504","115296677","Anouk Rustic","2025-08-11",,,"2025-08-14","2025-08-14","2025-08-16",,"1",,"8612892527","5561398379","10612818131","6858a97f-8033-4e48-9242-6688632c9f44","Return","Ret Delivered","8612892527",,"1","100070002753","OPEN_BOX_PICKUP","Product image was better than the actual product","DLS",,"MYER1041628049",,,"2025-08-29 17:48:13.000",,,,
"36387","58640","PPMP","ANRCKRTA115296582","RUS_KURTA_BEIGE_L","36084485","115296582","Anouk Rustic","2025-08-18",,,"2025-08-23","2025-08-28","2025-08-28",,"1",,"8622737015","5567257943","10622662045","17252e21-a736-4df3-a601-f95c648104e7","Return","Ret Delivered","8622737015",,"1","100073593853","OPEN_BOX_PICKUP","Product image was better than the actual product","DLS",,"MYER1042468876",,,"2025-09-02 16:24:03.000",,,,
"36387","58640","PPMP","ANRCKRTA115296639","RUS_MAGIC_IKKAT_NAVY_XXL","36084496","115296639","Anouk Rustic","2025-08-22",,,,"1970-01-01",,"2025-08-25",,,"8628540666","5570745685","10628465510","40ecde8f-6f85-4ceb-b419-cc3e5d67ee55","RTO",,"8628540666",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296679","RUS_ICH_DOBBY_BEIGE_XXL","36084504","115296679","Anouk Rustic","2025-08-15",,,,"1970-01-01",,"2025-08-21",,,"8617698156","5564278736","10617623484","5b0cd7d7-5eb5-4a40-b4a2-19e21ee8ea34","RTO",,"8617698156",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296565","RUS_KURTA_GREY_XXL","36084481","115296565","Anouk Rustic","2025-08-16",,,,"1970-01-01",,"2025-08-22",,,"8619756240","5565485329","10619681445","dd64db61-aebd-4153-abba-37dd39ef8f40","RTO",,"8619756240",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296631","RUS_SK_Shatranj_Eygpt_Black_M","36084495","115296631","Anouk Rustic","2025-08-10",,,,"1970-01-01",,"2025-08-15",,,"8610283336","5559876527","10610209029","9c7698d0-0f4f-4a6e-b074-dfe0a2b71e2a","RTO",,"8610283336",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296647","RUS_MAGIC_IKKAT_RED_L","36084498","115296647","Anouk Rustic","2025-08-13",,,,"1970-01-01",,"2025-08-20",,,"8615110943","5562718161","10615036408","bb7c9d08-1180-4421-8d3b-8388ee4ca098","RTO",,"8615110943",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296685","RUS_ICH_CHECKS_GREY_S","36084506","115296685","Anouk Rustic","2025-08-27",,,,"1970-01-01",,"2025-08-31",,,"8634978506","5574750957","10634903119","9e94bbb2-ccab-4b02-bdd7-a63a18c933c4","RTO",,"8634978506",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296677","RUS_ICH_DOBBY_BEIGE_L","36084504","115296677","Anouk Rustic","2025-08-12",,,"2025-08-17","2025-08-19","2025-08-19",,"1","8623365141","8613785632","5561925061","10613711179","94b8afe9-692b-4080-a548-218cb194c1ca","Return","Ret Delivered","8613785632",,"1","100071267949","OPEN_BOX_PICKUP","Size is too Small","DLS",,"MYER1041924638",,,"2025-09-01 18:02:03.000",,,,
"36387","58640","PPMP","ANRCKRTA115296676","RUS_ICH_DOBBY_BEIGE_M","36084504","115296676","Anouk Rustic","2025-08-19",,,"2025-08-23","2025-08-23","2025-08-24",,"1",,"8623221553","5567544815","10623146553","1ab25d34-2699-47f3-99fc-3eaaf953edc3","Return","Ret Delivered","8623221553",,"1","100072480256","OPEN_BOX_PICKUP","Received a poor quality product","DLS",,"MYER1042203321",,,"2025-08-28 18:17:13.000",,,,
"36387","58640","PPMP","ANRCKRTA115296658","RUS_KURTA_NAVY_XL","36084500","115296658","Anouk Rustic","2025-08-21",,,"2025-08-26","2025-08-31","2025-09-01",,"1",,"8626921505","5569873952","10626846372","fd5a1437-05a0-433e-98d2-1e8f0c50fa3f","Return","Ret Delivered","8626921505",,"1","100074421533","OPEN_BOX_PICKUP","I do not need it anymore","DLS",,"MYER1042663547",,,"2025-09-09 17:28:24.000",,,,
"36387","58640","PPMP","ANRCKRTA115296568","RUS_ICH_DOBBY_ORANGE_M","36084483","115296568","Anouk Rustic","2025-08-21",,,"2025-08-26","2025-08-27","2025-08-28",,"1",,"8625862248","5569187827","10625787151","b507475e-63c9-48e1-9619-a3fdf2cbb988","Return","Ret Delivered","8625862248",,"1","100073528265","OPEN_BOX_PICKUP","Size too big","DLS",,"MYER1042451219",,,"2025-09-03 17:44:36.000",,,,
"36387","58640","PPMP","ANRCKRTA115296678","RUS_ICH_DOBBY_BEIGE_XL","36084504","115296678","Anouk Rustic","2025-08-16",,,"2025-08-24","2025-08-28","2025-08-28",,"1","8634776794","8619587878","5565383172","10619513083","74827f41-5af5-46d9-a1b9-c938d044d337","Return","Ret Delivered","8619587878",,"1","100073615375","OPEN_BOX_PICKUP","Size is too Large","DLS",,"MYER1042474969",,,"2025-09-08 17:21:21.000",,,,
"36387","58640","PPMP","ANRCKRTA115296583","RUS_KURTA_BEIGE_XL","36084485","115296583","Anouk Rustic","2025-08-27",,,,"1970-01-01",,"2025-08-29",,,"8635757438","5575252195","10635682052","9366aa4c-341b-4732-b3fb-94fd038b9bf1","RTO",,"8635757438",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296565","RUS_KURTA_GREY_XXL","36084481","115296565","Anouk Rustic","2025-08-22",,,,"1970-01-01",,"2025-08-30",,,"8627134091","5569994348","10627058938","538aa56e-b73a-4299-9136-83f39ac5697f","RTO",,"8627134091",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296570","RUS_SOL_KURTA_LIGHT BLUE_XL","36084482","115296570","Anouk Rustic","2025-08-23",,,,"1970-01-01",,"2025-08-29",,,"8629524850","5571371786","10629449637","b8b4a92c-d327-494a-94b8-369a20728b55","RTO",,"8629524850",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296649","RUS_MAGIC_IKKAT_RED_XL","36084498","115296649","Anouk Rustic","2025-08-15",,,,"1970-01-01",,"2025-08-21",,,"8617423596","5564125474","10617348936","5292d7cd-678c-46a5-8e18-d8a706834ae1","RTO",,"8617423596",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296676","RUS_ICH_DOBBY_BEIGE_M","36084504","115296676","Anouk Rustic","2025-08-14",,,"2025-08-18","2025-08-19","2025-08-19",,"1","8622473169","8616188779","5563368365","10616114174","bcc16799-7a89-4f9a-bbf5-5a24ffe35811","Return","Ret Delivered","8616188779",,"1","100071232780","OPEN_BOX_PICKUP","Size is too Large","DLS",,"MYER1041914343",,,"2025-09-01 18:02:03.000",,,,
"36387","58640","PPMP","ANRCKRTA115296680","RUS_ICH_CHECKS_NAVY_S","36084505","115296680","Anouk Rustic","2025-08-13",,,"2025-08-20","2025-08-26","2025-08-26",,"1","8632994447","8615239980","5562799796","10615165438","c7c30941-15c8-480e-9bc7-819d3b0b7ab0","Return","Ret Delivered","8615239980",,"1","100073099147","OPEN_BOX_PICKUP","Size is too Small","DLS",,"MYER1042351494",,,"2025-09-16 16:19:35.000",,,,
"36387","58640","PPMP","ANRCKRTA115296686","RUS_ICH_CHECKS_GREY_M","36084506","115296686","Anouk Rustic","2025-08-16",,,"2025-08-24","2025-08-24","2025-08-25",,"1",,"8619473833","5565312973","10619399038","0a9db4f9-82cc-41d9-8697-e6e750932d1c","Return","Ret Delivered","8619473833",,"1","100072557290","OPEN_BOX_PICKUP","I did not like the fit","DLS",,"MYER1042222792",,,"2025-08-30 15:59:59.000",,,,
"36387","58640","PPMP","ANRCKRTA115296638","RUS_MAGIC_IKKAT_NAVY_XL","36084496","115296638","Anouk Rustic","2025-08-19",,,,"1970-01-01",,"2025-08-25",,,"8623376816","5567643152","10623301808","23a9e9d0-9b1a-46e3-90d6-7e7a80db8300","RTO",,"8623376816",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296635","RUS_MAGIC_IKKAT_NAVY_S","36084496","115296635","Anouk Rustic","2025-08-14",,,,"1970-01-01",,"2025-08-21",,,"8616881698","5563797251","10616807045","4b39e0f2-4fc7-4469-bb6b-878d88735fc7","RTO",,"8616881698",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296676","RUS_ICH_DOBBY_BEIGE_M","36084504","115296676","Anouk Rustic","2025-08-16",,,"2025-08-24","2025-08-25","2025-08-25",,"1","8631598441","8619388687","5565261627","10619313899","0060ae57-2e80-44e0-998c-f421015cb20c","Return","Ret Delivered","8619388687",,"1","100072836774","OPEN_BOX_PICKUP",,"DLS",,"MYER1042288674",,,"2025-09-08 17:21:21.000",,,,
"36387","58640","PPMP","ANRCKRTA115296676","RUS_ICH_DOBBY_BEIGE_M","36084504","115296676","Anouk Rustic","2025-08-16",,,,"1970-01-01",,"2025-08-22",,,"8619029613","5565049782","10618954883","79c20a62-d44b-4e44-a53a-a7fd4ec8c8d5","RTO",,"8619029613",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296590","RUS_SOL_KURTA_ORANGE_M","36084487","115296590","Anouk Rustic","2025-08-25",,,,"1970-01-01",,"2025-08-31",,,"8632527552","5573198425","10632452204","d1e87ceb-2161-4805-87a4-7d8f3f248066","RTO",,"9759117286",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296675","RUS_ICH_DOBBY_BEIGE_S","36084504","115296675","Anouk Rustic","2025-08-21",,,,"1970-01-01",,"2025-08-30",,,"8626731508","5569754140","10626656385","bd2ed757-2dc4-4897-bdaf-2fb88e6c769e","RTO",,"8626731508",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296650","RUS_MAGIC_IKKAT_RED_XXL","36084498","115296650","Anouk Rustic","2025-08-13",,,,"1970-01-01",,"2025-08-20",,,"8615114524","5562720520","10615039983","770506c3-6702-4624-8969-a09a1410e46d","RTO",,"9754710604",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296661","RUS_ICH_DIAMOND_CORAL_M","36084501","115296661","Anouk Rustic","2025-08-23",,,,"1970-01-01",,"2025-08-29",,,"8629661834","5571458673","10629586621","c31f5157-097a-4e27-b846-6de7fafd35a7","RTO",,"8629661834",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115297522","RUS_KURTA_PURPLE_M","36084938","115297522","Anouk Rustic","2025-08-15",,,"2025-08-25","2025-08-29","2025-08-30",,"1",,"8618549578","5564785571","10618474871","45e4fbb5-4e0b-47c6-836e-5aca605ea7c3","Return","Ret Delivered","8618549578",,"1","100073858397","OPEN_BOX_PICKUP","I do not need it anymore","DLS",,"5965279119682",,,"2025-11-04 15:20:14.000",,,,
"36387","58640","PPMP","ANRCKRTA115296634","RUS_SK_Shatranj_Eygpt_Black_XXL","36084495","115296634","Anouk Rustic","2025-08-16",,,,"1970-01-01",,"2025-08-23",,,"8619128914","5565102479","10619054152","1e2324b9-24a0-4ae6-b30a-33d304427553","RTO",,"8619128914",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296568","RUS_ICH_DOBBY_ORANGE_M","36084483","115296568","Anouk Rustic","2025-08-13",,,"2025-08-18","2025-08-18","2025-08-19",,"1",,"8615902311","5563211288","10615827733","965f193a-d995-49b9-a57b-0445bf2c4fdf","Return","Ret Delivered","8615902311",,"1","100071099758","OPEN_BOX_PICKUP","Received a poor quality product","DLS",,"MYER1041886149",,,"2025-08-28 18:17:13.000",,,,
"36387","58640","PPMP","ANRCKRTA115297525","RUS_KURTA_PURPLE_XXL","36084938","115297525","Anouk Rustic","2025-08-14",,,,"1970-01-01",,"2025-08-21",,,"8616987192","5563865312","10616912537","1f437df7-678f-4626-809d-9d98056f5999","RTO",,"8616987192",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296568","RUS_ICH_DOBBY_ORANGE_M","36084483","115296568","Anouk Rustic","2025-08-23",,,,"1970-01-01",,"2025-08-29",,,"8629892806","5571603045","10629817585","3019b09b-12ee-4e77-ba01-46ceb5b870c6","RTO",,"8629892806",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296649","RUS_MAGIC_IKKAT_RED_XL","36084498","115296649","Anouk Rustic","2025-08-13",,,,"1970-01-01",,"2025-08-20",,,"8615114526","5562720520","10615039985","770506c3-6702-4624-8969-a09a1410e46d","RTO",,"9754710604",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296686","RUS_ICH_CHECKS_GREY_M","36084506","115296686","Anouk Rustic","2025-08-13",,,"2025-08-15","2025-08-16","2025-08-17",,"1",,"8615640779","5563052961","10615566230","0cb48294-d4b4-4669-808c-18f24167b7e5","Return","Ret Delivered","9754712023",,"1","100070382281","OPEN_BOX_PICKUP","I did not like the fit","DLS",,"MYER1041719525",,,"2025-08-26 15:35:50.000",,,,
"36387","58640","PPMP","ANRCKRTA115296677","RUS_ICH_DOBBY_BEIGE_L","36084504","115296677","Anouk Rustic","2025-08-22",,,,"1970-01-01",,"2025-08-25",,,"8628357466","5570629412","10628282312","f8d4dbdf-b534-49cd-a403-28688bda2a37","RTO",,"8628357466",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296681","RUS_ICH_CHECKS_NAVY_M","36084505","115296681","Anouk Rustic","2025-08-25",,,,"1970-01-01",,"2025-08-29",,,"8633140190","5573589992","10633064820","5be0fc17-12aa-4748-84fc-ff6f3b0f70db","RTO",,"8633140190",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296649","RUS_MAGIC_IKKAT_RED_XL","36084498","115296649","Anouk Rustic","2025-08-22",,,"2025-08-30","2025-08-31","2025-08-31",,"1","8639611298","8628466754","5570698655","10628391598","c1faf84e-65de-4465-93d5-3e0677e7fb96","Return","Ret Delivered","8628466754",,"1","100074342995","OPEN_BOX_PICKUP","Size is too Small","DLS",,"MYER1042645749",,,"2025-09-12 16:33:41.000",,,,
"36387","58640","PPMP","ANRCKRTA115296649","RUS_MAGIC_IKKAT_RED_XL","36084498","115296649","Anouk Rustic","2025-08-23",,,,"1970-01-01",,"2025-08-29",,,"8629440803","5571325810","10629365607","27ce1382-e4b2-4ed3-b031-1b7aa91942ff","RTO",,"8629440803",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296678","RUS_ICH_DOBBY_BEIGE_XL","36084504","115296678","Anouk Rustic","2025-08-23",,,,"1970-01-01",,"2025-08-29",,,"8629636689","5571442756","10629561476","056bb712-aaec-40a2-a08e-5bd8a480acfc","RTO",,"8629636689",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296678","RUS_ICH_DOBBY_BEIGE_XL","36084504","115296678","Anouk Rustic","2025-08-19",,,"2025-08-24","2025-08-25","2025-08-26",,"1",,"8623365141","5567635717","10623290139","1fae660f-2e81-42b6-8ed5-e6ce80b61e6f","Return","Ret Delivered","8623365141",,"1","100072980682","OPEN_BOX_PICKUP","Size too big","DLS",,"MYER1042322631",,,"2025-09-04 16:46:48.000",,,,
"36387","58640","PPMP","ANRCKRTA115296631","RUS_SK_Shatranj_Eygpt_Black_M","36084495","115296631","Anouk Rustic","2025-08-22",,,,"1970-01-01",,"2025-08-27",,,"8628514400","5570728860","10628439244","c809b7fd-ed0b-45f4-9dcc-43203499a78f","RTO",,"8628514400",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296647","RUS_MAGIC_IKKAT_RED_L","36084498","115296647","Anouk Rustic","2025-08-19",,,"2025-08-27","2025-08-27","2025-08-28",,"1",,"8624018236","5568060244","10623943185","56047bc0-632a-41fc-803b-96a363384be1","Return","Ret Delivered","8624018236",,"1","100073446475","OPEN_BOX_PICKUP","I did not like the fit","DLS",,"MYER1042434769",,,"2025-09-03 17:44:36.000",,,,
"36387","58640","PPMP","ANRCKRTA115296676","RUS_ICH_DOBBY_BEIGE_M","36084504","115296676","Anouk Rustic","2025-08-14",,,,"1970-01-01",,"2025-08-21",,,"8617142068","5563963478","10617067414","dd995218-b3c7-481d-a1d7-9d72b051febf","RTO",,"8617142068",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296637","RUS_MAGIC_IKKAT_NAVY_L","36084496","115296637","Anouk Rustic","2025-08-18",,,,"1970-01-01",,"2025-08-22",,,"8622816897","5567308509","10622741922","06d6ab0e-7a2b-40a8-be40-52dc73b2d167","RTO",,"8622816897",,"1",,,,,,,,,,,,,
"36387","58640","PPMP","ANRCKRTA115296606","RUS_KURTA_STR_YELLOW_M","36084490","115296606","Anouk Rustic","2025-08-15",,,,"1970-01-01",,"2025-08-21",,,"8617830681","5564358068","10617755993","1ccf19b2-1584-4177-9662-2bc1be965b20","RTO",,"8617830681",,"1",,,,,,,,,,,,,
